land_size,turnover,existing_loans,experience,true_credit_score
9.825179273426404,1161526.2995803868,19547.932375633332,35,648.0951475895405
7.364856824361411,553553.6692679297,320104.2348877374,14,448.4878741466832
6.855751441098006,893144.4400609736,23212.17856825925,36,638.5279221320126
24.352253314058693,2485774.34949787,1183779.1219732626,12,540.186679403266
10.43434539200225,1013029.6152481815,436975.4254472004,17,505.25017754955695
22.40911732425072,2288916.8529558913,1774029.018123827,39,553.546323625787
16.14732702393431,1623632.7200286735,628947.4372101077,9,514.4712065055243
20.075471284999562,1556226.89766202,79182.61281685435,35,657.0728460860332
13.063290234524612,1625261.202671072,717309.6400450317,13,515.740373257809
14.84569323103262,1523771.937992283,1025310.9935500678,15,471.3754902211151
12.820424651652733,1403234.5966741065,1119050.7226988305,18,450.63349838193386
5.685831707153068,715738.4485622686,246410.52438846376,33,558.7746301522392
18.338850766276128,1564980.8878677809,401009.1283323887,6,529.3514367152325
7.738536698580539,882813.364854515,640324.5182709072,27,471.24800708186075
1.5835831943548921,198000.8404304971,30292.881826231715,23,546.3212929650405
16.491335101772027,1912599.2193044398,941655.0899434832,27,559.0353423669093
5.250656305769175,425525.5295498124,138113.47615647598,34,554.1067133130408
23.571006024469945,2398064.317227331,78814.52277378217,38,703.3493942962044
23.894285848062097,2201369.0488399365,611608.0786843252,14,574.4886060646858
22.956745365290764,2516524.79385744,533963.3223329253,36,666.2244281538697
9.883808806130666,1074068.2837887723,589526.9985909915,8,457.188146720593
1.3709587966928183,192543.99049017357,146147.12685180778,35,460.89527998890003
23.27964550210541,2117277.2238022983,454024.16379284527,19,598.8035389715099
11.276419559615544,1168923.3190629755,758833.1671197907,30,506.92238249824993
24.19971565704807,2122494.2614978524,94000.71501547666,14,618.0421997497685
24.12687945014207,2757404.531801586,1187053.8493931422,20,584.1968196656933
21.472226931216642,2078307.181231963,117299.76323571714,25,646.8442770556953
8.066773409670056,502927.1119192868,375800.4117333322,24,442.67180589586917
10.242345486446206,994648.693646708,609800.240064712,14,459.1697428566859
21.427280116404567,1860930.4712046834,979519.2306296333,26,547.1652330554525
8.606128123750665,726028.2822795754,478537.65978185,38,511.2177102312367
5.06782592046622,458716.65016872605,237622.48923350684,23,483.7454987155229
14.363230299000403,1503894.91606402,1165752.4422873065,22,471.12469309467417
23.467714579858743,2852473.9140330236,1629237.1376006484,19,556.8656849029575
17.704715120199353,1859644.14036767,1375628.7721201137,3,435.4403880815473
14.68146808214476,1372581.4061774455,567844.4956121315,19,529.1621535253958
3.332235850498445,374011.2896029513,35026.72965276714,9,523.23014550702
15.760173440780074,1523487.200367515,643737.5984857965,28,560.4310525870178
24.76129240250232,2258141.197594212,229197.40792364645,20,630.0259954136735
4.362016365676577,374671.40380628227,177592.29087127355,7,441.1878994840265
13.43991165672968,1018824.7996661089,393260.7165859072,14,505.55410230221827
22.05695372627093,2094687.4353417272,1043280.690714564,9,511.175433760424
18.778446826100907,1960364.6684522638,15756.59734760089,19,633.8070697693174
17.72837778388643,1775143.0645152999,276695.7979590166,14,581.8312439157537
17.85961801569062,1750526.6449645604,688069.6100353047,38,605.4081966926415
9.627787629274124,898197.1295732444,682991.6565348052,36,491.8473153286682
8.04620426234784,912031.5227361706,279890.82976838097,17,526.1038144526215
20.424667731484327,1698937.0457968174,576785.0850098977,30,590.0579576632912
20.442721472300338,2300233.9846915207,1315174.5861273187,9,504.6579851466013
21.809735645922487,1919102.2409527032,926992.0268630406,33,579.1572484723292
22.91777326135531,2083115.2236828671,498158.09122139827,25,610.4964249315814
13.272217572662507,1063209.374533093,349427.0743833477,14,518.7977516905353
13.03639107249279,1227591.9901784495,213797.22347247854,11,547.2717117899808
20.159084295202604,2380829.520489543,1839945.9258588667,35,545.6697473587483
16.599134338666364,1816298.1324997009,189816.78661030869,14,593.7504242508105
17.84720505418488,2106652.006362183,626664.5665968882,30,614.7721947238603
20.099024066466427,2175320.740599426,44966.441748770194,4,594.8785940687752
22.360128203621592,1873839.8374560375,332463.39769267134,4,551.468874788874
9.11188376443686,921976.6820046719,575660.9524513155,28,496.0036851393621
10.013990863358657,900205.4820771259,144879.23757167085,8,527.8201821168643
3.255566556180856,394533.28298933135,25270.141637639306,2,508.97118691493876
14.878723383908175,1264772.0301031328,480060.08916867565,22,540.6783724290016
1.86261457112181,243230.67218869177,1939.8589325470302,16,556.1341493300247
12.174352435179044,1438502.270363823,97549.04447383256,29,630.9775061063397
14.023471232981839,1847211.5172889035,1193484.6463337545,30,534.6683215614801
7.876990051078826,763292.5468948386,471087.8834074953,12,443.0959666982565
15.179998253656258,1750195.5624426384,1281337.5219933118,35,528.5856112329222
1.7320059985371863,254478.11986559856,173964.38522135996,11,406.456655048904
1.896356529981146,214066.6205894888,116996.06727365477,21,462.25457470520865
20.742413455831798,1638634.753298301,68603.55096981348,21,620.172132963826
9.644575393870308,702479.0616881893,439947.81008573034,5,417.8433835896624
4.049452303645235,488236.6308711463,330247.4797199411,20,444.24773550035616
13.533838241315305,1045090.0696320685,668090.2522932437,37,524.95045946177
19.47984527436666,1845193.764277724,750593.876173058,3,501.4511049218248
6.179704659924236,724507.4610892884,134991.29584237045,33,590.7160042596545
15.949371419656007,1657238.643186618,1120730.80156429,9,458.0367496172684
3.048339159850432,342287.4195827911,199118.94541001925,9,424.3454472248895
2.2403613080465847,239506.2746862708,187918.76418784467,4,364.65846308523453
13.752511157635553,1709065.3612642218,212871.06066392694,35,648.4517988096196
13.975242918642557,1231891.500520848,222395.4254643261,17,564.1693267325052
16.298317635956955,1532323.5365267585,259634.63204499896,34,629.4052374800299
18.42619200934388,1677061.6314884878,1063310.428565237,24,512.2761024401256
24.42044990710083,2810149.854033225,420190.0094696355,32,678.5008267293101
13.391208359228688,1521982.212476174,81164.06022220854,1,553.213715727318
8.750955350589903,950325.3243951694,759166.0979574317,8,402.2432839221062
20.08446867444889,2410994.48963078,47867.32803380522,23,661.4690257540074
7.499974030289781,641468.2643498345,428626.04606289306,12,428.0196809485749
11.535314096935267,1466010.7166444198,428505.36417582456,12,536.1817340176724
2.882953152214383,384166.699012039,258656.50641012756,15,425.7081943992311
1.6084178419709803,216589.59737684383,96100.0231106954,19,476.9243053012906
24.1035619522702,3106571.7009877805,2240785.6497993167,26,558.0018713216936
21.06352289229294,1640937.4763469258,1215859.8253899522,29,504.44662122753675
17.70338094624875,1675070.5174827564,12192.076180913102,22,631.5471116943861
10.814870665942477,1004203.8891818192,60583.36033889744,21,591.1022074084267
5.159063681700299,647738.7348144428,129733.63739358174,38,599.8521526612408
4.754489024106065,440555.66310753115,235896.55766729263,20,470.531759906141
7.005829555950288,838186.1841807918,595629.9863262958,29,478.4038959253907
14.181439952946892,1717686.635736181,632028.9143616491,4,507.1167532224132
18.150302144801497,2018302.3548071522,980044.2159047882,7,504.61639558840363
16.84473704122555,1812169.3748039033,273274.9283129279,28,626.3267985448664
7.718413526702628,713469.1283141039,459455.18823306414,28,483.7440717114945
23.91676673591666,2095867.618338076,1621913.331915093,4,441.06220691696785
18.709526000698446,2265649.2610640293,486840.77910443564,22,613.6501411762256
14.304497260273617,1621672.6613947737,641956.5742874076,12,521.6947541997035
15.681297909624455,1564951.6403477008,107814.03871785084,3,557.8194879328883
11.070401498266957,1081643.7529028938,483829.337185745,22,519.8038850820408
6.945543748027779,487499.3166858652,196085.2674729794,2,445.05462197196573
9.543344287630278,849041.7290718198,98106.08179846527,24,582.8518316980603
19.18830665114486,2536984.098857812,897211.9626582761,34,632.7487698554205
1.3454437271141408,162702.65897360974,43487.772215949306,27,534.0513620250942
3.7857433721659897,391334.1668768025,163368.20067051912,1,435.1604266262418
2.104063408522066,258202.23085424813,120973.80473374247,8,440.6233955655621
1.9774912556552833,206525.14652805636,1403.6404933556519,23,575.9017132839688
21.53105401626417,2288760.569774637,1393408.3897100256,38,583.7894655190566
17.887788625120567,2052437.3857601609,1170733.751358675,6,486.01520873252787
12.380171898095805,1284338.3461169014,376348.5211724971,22,558.7677120516325
3.3480198556240355,528854.0413269785,22396.306765595265,25,587.6844119620682
12.798781002803977,995537.5528430521,601250.9545753592,18,473.03229574811405
12.363322498733577,1466673.283676825,1120743.9112840006,17,456.8389056705718
5.156844877840364,526317.8114684133,101116.84995116244,12,518.6284570952142
11.412439581711354,1285386.3401058177,332683.2953484796,6,517.6515154063067
10.564113625536962,1178341.6459683897,173275.50619376605,26,595.7236035216451
15.780402353253194,1458497.738652668,673168.0249963884,27,547.0301298109324
16.242247620823452,1696016.0037413433,210090.7866909702,8,567.066017006061
2.0872962345290684,188559.76289846082,53731.07641995637,19,507.55135956211774
9.99070275103531,1091473.272056238,608616.8599876883,1,435.1368486527674
16.020637977141675,1731714.1303659794,775968.6099368955,29,566.6500079331435
13.075270205922106,1502786.8347137359,464616.6830253851,35,603.2774630960798
21.555756188519734,2525703.7283647256,849140.7889032799,14,575.7882128453823
16.80864715885468,1843552.5986256616,829024.7827006553,35,588.8043627253097
4.9104262499543125,541950.3576102006,2542.713100586868,20,580.7396578424622
2.6936499376103162,259765.6487098599,16315.333527182183,13,536.8290469958168
16.418062676951575,1542406.990633911,1087406.8834161616,38,534.6949887832745
1.6362714529989235,208754.44501911764,13006.068117121857,8,519.8895395461582
15.05861395056312,1870299.7007270888,1057547.6435722704,20,521.7234126354027
23.565525794198983,2338384.614988203,1721122.4705236803,33,545.3292783420798
14.811380269021095,1543358.4896469282,334209.47096584516,26,596.4249628976002
10.316078228956526,969626.7330035381,287390.72137744224,39,596.5064393906192
16.438917242616476,1975074.5151376002,898929.735840124,21,550.9755556703494
11.998069371796399,1337562.6953568556,943472.8207600812,9,439.4290726721007
14.094802943582438,1867896.4529222858,1407505.6843451373,24,496.01096415522414
23.595155410636604,2122652.998461593,1255868.9169243025,37,577.5760002406608
10.266463307218583,1002434.2673452186,69464.4932079946,17,577.2382089570577
24.068573531773943,2538415.951251434,1358873.265804679,24,566.4719731644813
22.72841540694553,2535246.7822396853,832176.9524949067,21,598.7612757899615
5.6989872349431145,629462.416793697,237030.87098148192,39,566.8663367531781
2.664671221003971,309574.80767857376,12172.082791055724,39,621.5192498519147
3.4186720330582396,413065.85233869374,63136.99635100618,13,524.9526917981304
1.4373238156371935,181279.95702699324,114643.41824236246,11,413.76902107569606
3.2666310581422815,319766.16429413547,116128.53983292475,19,497.15723328410786
17.392162561992563,2114827.4793038964,510370.8784559724,11,569.327140511172
2.7085275630454957,344395.4881760385,105803.54915765762,13,491.33276769264825
8.655415127050272,884977.3917118534,604899.4022262701,1,401.69517353636525
21.27700746326691,2191104.811004216,1312908.2803787454,19,524.8043496553755
1.5585264576598208,192805.35119632463,42003.09263173224,12,500.14175049887973
20.54724358213446,1805140.0150130189,169685.81888401674,8,577.405306166541
7.764514594561598,795949.1573301466,160462.21773303553,8,515.5182508301544
3.83595586291975,283748.8621340413,209010.87623148705,12,400.0289223166043
17.721691968739616,2071153.3514819497,963647.7365576104,33,588.7919200033172
16.094628322717217,1284488.0366170655,548199.1567237187,26,544.0226880655174
22.05932832464927,2781399.306541475,1327046.9956883094,39,632.8329963108652
18.641705051293258,1827860.483780909,535238.88232393,28,598.549896831794
20.283542329236365,1973953.8901080955,1274553.633994605,5,464.82103235320176
7.768829741711356,719731.6065790863,301300.52232769044,8,469.0634643751235
5.258549050713348,553134.9068658627,51661.87225984201,25,578.4457318316272
19.0147540393806,2360070.7733151843,243682.26317067794,27,654.7524109599573
20.364033742414335,1322476.082846171,567986.7048855372,23,536.0015798734279
24.77212340801616,3011709.5027807397,2256541.940628301,30,560.6171452198953
10.902824245874235,1191563.5836688813,293936.9273091155,23,567.3262038785634
9.928434059026795,853085.883324156,593434.6368983883,20,454.9968483154913
19.633911057807925,1682702.2875134824,1028596.3131321892,18,499.05279764791857
9.179284966072428,1184749.8362854563,234876.60093076553,18,561.7400025863132
23.338175814485552,2006821.4944799182,58343.5158772162,2,580.458340048598
21.601906044232283,1794472.0639338098,146209.65766885242,4,567.4833201345712
11.29585665700044,1382289.7963671545,805591.7851781484,30,528.7325624390958
19.020905626995937,2064684.29734333,329803.97822974354,33,649.6402138072298
19.109028978032377,1714060.1924841611,509104.56437219755,36,617.1590604185035
3.4749728520623826,394788.7738353842,158452.15886552908,18,489.5196843923874
22.6612697603096,1991454.1019609526,1155789.2479217409,37,574.583257126412
13.126056938748572,1567347.3592011763,141978.12700344718,19,601.576898646587
20.834979186585798,2471202.548094253,803370.9569452519,28,617.8294770793763
